"class";"aa_000";"ab_000";"ac_000";"ad_000";"ae_000";"af_000";"ag_000";"ag_001";"ag_002";"ag_003";"ag_004";"ag_005";"ag_006";"ag_007";"ag_008";"ag_009";"ah_000";"ai_000";"aj_000";"ak_000";"al_000";"am_0";"an_000";"ao_000";"ap_000";"aq_000";"ar_000";"as_000";"at_000";"au_000";"av_000";"ax_000";"ay_000";"ay_001";"ay_002";"ay_003";"ay_004";"ay_005";"ay_006";"ay_007";"ay_008";"ay_009";"az_000";"az_001";"az_002";"az_003";"az_004";"az_005";"az_006";"az_007";"az_008";"az_009";"ba_000";"ba_001";"ba_002";"ba_003";"ba_004";"ba_005";"ba_006";"ba_007";"ba_008";"ba_009";"bb_000";"bc_000";"bd_000";"be_000";"bf_000";"bg_000";"bh_000";"bi_000";"bj_000";"bk_000";"bl_000";"bm_000";"bn_000";"bo_000";"bp_000";"bq_000";"br_000";"bs_000";"bt_000";"bu_000";"bv_000";"bx_000";"by_000";"bz_000";"ca_000";"cb_000";"cc_000";"cd_000";"ce_000";"cf_000";"cg_000";"ch_000";"ci_000";"cj_000";"ck_000";"cl_000";"cm_000";"cn_000";"cn_001";"cn_002";"cn_003";"cn_004";"cn_005";"cn_006";"cn_007";"cn_008";"cn_009";"co_000";"cp_000";"cq_000";"cr_000";"cs_000";"cs_001";"cs_002";"cs_003";"cs_004";"cs_005";"cs_006";"cs_007";"cs_008";"cs_009";"ct_000";"cu_000";"cv_000";"cx_000";"cy_000";"cz_000";"da_000";"db_000";"dc_000";"dd_000";"de_000";"df_000";"dg_000";"dh_000";"di_000";"dj_000";"dk_000";"dl_000";"dm_000";"dn_000";"do_000";"dp_000";"dq_000";"dr_000";"ds_000";"dt_000";"du_000";"dv_000";"dx_000";"dy_000";"dz_000";"ea_000";"eb_000";"ec_00";"ed_000";"ee_000";"ee_001";"ee_002";"ee_003";"ee_004";"ee_005";"ee_006";"ee_007";"ee_008";"ee_009";"ef_000";"eg_000"
"neg";44746;NA;NA;NA;NA;NA;0;0;0;135520;1974974;1803976;111440;5304;0;0;1485322;0;170;NA;101660;201824;2799692;2400370;1338430;460124;NA;0;0;0;NA;NA;0;0;0;0;0;0;0;309208;3722006;0;43258;17364;20658;28722;2361598;1559600;0;2;12;0;1524024;1122772;674142;279220;129658;78584;62644;73368;60986;25816;4241410;NA;NA;NA;NA;1485322;76596;443228;891888;397800;380680;374780;0;0;0;0;0;163220;44746.71;4241410;4241410;NA;14336;NA;NA;599000;NA;NA;NA;NA;NA;NA;2909080.32;0;1120422.72;NA;NA;0;14180;258476;874296;1844304;914800;101636;21122;2400;0;NA;NA;4241410;NA;7120;1308;198530;727400;223368;1999654;851380;22232;222;0;306;1178;2581980;104336;8;420;0;0;2683040;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;35032;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1175580;1010454;391242;118484;185808;233122;243592;671408;1524;0;NA;NA
"neg";8648;NA;88;84;0;0;0;0;0;212;93712;286342;130092;112578;2448;156;323768;0;0;0;2764;4364;563436;485482;140688;57530;0;0;0;0;240;96;0;0;0;0;0;46294;322332;142562;114352;0;1764;356;390;452;4416;618052;110;0;0;0;237554;157138;50038;34192;26540;22668;32554;60758;4098;0;707196;72;108;70;2;323768;10082;74544;64926;NA;NA;NA;NA;NA;NA;NA;NA;137960;8647.6;707196;707196;706282;3661;1588;68974;704300;625540;1209600;17432;0;68;0;487895.04;16733.76;119063.04;0;92;0;0;26830;220038;152048;157790;65780;2686;322;46;4;8;707196;NA;2336;200;1774;46774;55448;329572;181088;8244;104;0;146;384;402394;642;0;138;0;0;499004;684;102;0;0;20;16792;0;0;0;0;6204;7534;1444;0;0;18594;3608;108180;30334;0;0;0;0;0;491.16;538;142792;97486;69488;32114;73056;72442;59002;35708;42434;1018;0;0
"neg";6706;NA;556;478;0;0;0;0;0;844;36192;258756;141358;6764;0;0;242570;0;0;0;0;0;430960;407504;47518;17502;0;0;0;0;38;28;0;1806;7024;5088;8966;17086;153130;130670;120144;0;1634;54;96;100;13996;425578;2456;0;0;0;152114;237226;39742;10272;3236;980;340;4;0;0;478510;140;10;62;6;242570;3940;26556;20866;NA;NA;NA;NA;NA;NA;NA;NA;46920;6705.9;478510;478510;486396;1669;674;47464;477700;443914;1209600;8152;0;36;0;384836.16;0;57370.56;0;0;0;0;8824;193974;217328;21246;2142;354;46;0;40;50;478510;NA;1770;64;766;39612;9484;84034;300556;7188;440;0;988;156;382120;65684;0;74;0;0;389622;606;34;0;0;0;0;0;0;0;0;1734;984;246;0;0;7252;1408;12840;2106;460906;422;0;0;5705920;252.86;166;61338;56934;38738;48412;159684;76448;1772;200;354;34;0;0
"neg";30960;NA;0;NA;0;0;0;0;0;0;1628;54782;1659714;1238464;55910;0;1341176;812;48;0;0;0;2730638;2477718;614306;178544;0;0;0;0;0;0;0;0;0;0;0;0;19362;36642;2954494;0;7076;6386;19754;32590;453016;2491618;54;4;0;0;1788572;549824;274242;138396;87012;98638;72382;1432;0;0;3345848;0;164;84;654;1341176;43360;313586;298842;170700;215700;NA;NA;NA;NA;NA;NA;219480;30960.35;3345848;3345848;3296630;10408;230142;87168;916620;3010498;1209600;0;NA;NA;NA;2073475.2;0;931425.6;0;0;0;0;0;7178;774914;1758238;432066;33040;5000;62;NA;0;3345848;NA;4842;774;353322;510410;275762;1658426;198056;8906;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;3844;262;0;0;0;0;0;0;0;0;18472;12376;2856;0;0;102306;21964;4965500;682314;0;0;0;0;960380;1578.86;1836;972982;644640;235630;121108;454250;424598;153780;2990;520;0;0;0
"neg";48270;NA;490;312;0;0;0;0;0;0;117338;1419920;1150746;100510;866;0;1486442;0;68;0;0;0;2304032;1847102;593266;404104;0;0;0;0;386;38;0;0;0;0;0;135274;1100532;583326;970248;0;2980;314;456;906;12648;2771780;296;0;0;0;897172;763636;332676;210592;157360;229044;198832;68;0;0;2897768;180;400;272;0;1486442;65514;286876;303744;250600;241360;NA;NA;NA;NA;NA;NA;96260;48269.67;2897768;2897768;2896364;16653;836;44136;472340;2789380;1209600;58196;0;118;0;2494445.76;0;291593.28;0;612;0;0;4088;663354;1512460;539916;62456;5264;1692;150;26;30;2897768;NA;5054;402;51036;144660;111222;1655882;797316;23492;316;0;446;68;2489714;55782;0;164;0;0;2522582;3044;158;0;0;0;0;0;0;0;0;36764;29436;6766;4476028;1437534;102710;18906;37600;5792;845004;1662;0;0;47269750;1125.06;1140;311348;320020;274164;153862;332758;455114;534224;281584;125886;420;0;0
"neg";30436;NA;0;NA;0;0;0;0;0;0;168;83282;1425044;531828;12390;0;1002492;0;0;0;0;0;1894476;1745614;248296;121484;0;0;0;0;0;0;0;0;0;0;0;23576;506430;1372994;149712;0;2576;840;1260;2314;241386;1759320;45014;2;0;0;927606;208378;133368;98556;86414;99208;178698;234214;81254;5016;2143064;300;192;850;38;1002492;22420;148158;99564;154280;NA;NA;NA;NA;NA;NA;NA;91120;30435.68;2143064;2143064;2134628;14806;80562;91496;930020;2052712;1209600;0;NA;NA;NA;1747540.8;0;302291.52;NA;NA;0;0;0;24510;547682;1234724;229230;14734;1814;18;NA;54;2143064;NA;2604;272;21374;172914;179338;1585122;88722;2366;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;1122;52;0;0;0;0;0;0;0;0;11370;34656;5386;0;0;75870;10632;2777640;508826;0;0;0;0;3062160;NA;NA;312466;377766;279732;128594;260358;261118;208936;115444;108298;0;0;0
"neg";1438;NA;2130706442;58;0;0;0;0;0;0;124;10220;74312;3964;0;0;38872;0;0;0;0;0;83516;74510;17300;5610;0;0;0;0;136;42;0;0;0;0;0;0;52974;34646;1000;0;1090;42;62;92;17976;69338;20;0;0;0;40614;37244;7432;2402;532;262;124;10;0;0;100848;4;352;76;0;38872;768;9202;8054;NA;NA;NA;NA;NA;NA;NA;NA;16960;1437.14;100848;100848;104808;288;0;9842;100580;88620;1209600;2186;2;8;0;75443.52;0;12060.48;0;0;0;0;0;2772;62930;20306;2212;362;38;0;0;6;100848;NA;1208;24;376;6912;2038;17872;56992;3180;18;0;90;180;76712;49408;0;394;0;40;76762;134;44;0;0;0;0;0;0;0;0;492;72;12;0;0;968;232;512340;51228;0;0;0;0;437210;81.62;84;14184;10012;3392;1088;6192;53678;54;18;2;0;0;0
"neg";4344;0;36;28;0;0;0;0;0;162;190402;147120;9874;1892;1206;206;193972;0;94;0;4460;6888;433606;409246;160170;16608;0;0;0;0;52;364;0;0;0;0;0;0;9632;233634;107596;0;2262;1178;1622;2652;4360;211062;124592;3134;0;0;189512;94434;34762;13656;8654;3626;3092;1782;700;644;598386;80;192;268;2;193972;3048;133690;25466;NA;NA;NA;NA;NA;NA;NA;NA;158640;4344.25;598386;598386;602122;1310;0;59016;596820;351292;1209600;6276;4;44;0;220025.28;84634.56;45103.68;118;268;0;0;49872;87452;70696;69768;67148;4924;1002;0;66;70;598386;0;1972;168;7240;12554;18842;95676;204964;9254;192;0;30;652;223152;91046;0;280;0;0;225494;366;116;0;0;90;187910;0;0;2650;153598;1988;434;70;0;0;5140;914;7600;1124;0;0;0;0;0;542.38;468;133154;32322;14756;9402;23366;17002;36326;83558;976;0;0;0
"neg";386;2;92;NA;0;0;0;0;0;992;30152;5374;1112;0;0;0;14080;0;0;0;4378;9614;27030;22656;34952;3134;0;0;0;0;64;78;0;0;0;0;0;0;0;14934;22696;0;1458;18;10;16;214;28114;6828;972;0;0;24022;8056;2580;700;766;718;236;264;84;204;66454;10;4;2;0;14080;662;24302;10542;NA;NA;NA;NA;NA;NA;NA;NA;34420;386.43;66454;66454;65650;138;128;6206;65860;37740;1209600;0;NA;NA;NA;21778.56;0;14742.72;0;42;0;950;17298;8258;4582;3472;3040;24;6;0;NA;10;66454;0;1384;28;1220;884;3796;6488;20648;3094;88;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;136;64;0;0;0;0;0;0;0;0;652;164;22;9252;2240;1230;184;88380;9122;27266;28;0;0;0;180.88;124;16492;6608;4198;1422;2160;1544;906;4298;2;0;0;0
"neg";1580;NA;288;260;0;0;0;0;0;0;188;146;97854;10038;0;0;41790;0;0;0;0;0;100550;87168;17446;8144;0;0;0;0;284;94;0;0;0;0;0;0;90590;17636;0;0;156;58;62;146;29632;78126;46;0;0;0;52698;42214;8800;2960;882;294;270;108;0;0;118034;12;4;798;0;41790;1354;5138;12220;NA;NA;NA;NA;NA;NA;NA;NA;16900;1579.03;118034;118034;117984;341;1984;11404;117540;108226;1209600;3436;2;16;0;89972.16;0;18085.44;0;0;0;0;0;0;54818;45966;6322;976;144;0;24;30;118034;NA;374;44;202;6232;5932;49608;42102;3704;28;0;468;338;89524;38916;0;0;0;38;92136;160;36;0;0;0;0;0;0;0;0;802;250;88;0;0;2594;708;518640;56130;0;0;0;0;555990;111.88;126;19796;16750;7532;2976;27786;32048;908;130;254;46;0;0
"neg";1864;NA;78;52;0;0;0;0;0;0;112;59196;40814;13412;0;0;50438;0;0;0;0;0;119118;109872;15300;5214;0;0;0;0;128;126;0;0;0;0;0;6636;80064;2504;24330;0;1048;66;88;60;760;111490;22;0;0;0;51892;45788;10470;4420;514;268;176;6;0;0;134454;2;14;230;0;50438;1198;6884;8370;NA;NA;NA;NA;NA;NA;NA;NA;14900;1864;134454;134454;141280;348;0;12562;133980;113534;1209600;2366;0;6;0;100080.96;0;12428.16;0;18;0;0;0;41164;37280;33936;914;198;42;0;0;4;134454;NA;1124;30;66;5058;3488;33968;67646;2122;32;0;106;388;100498;53622;0;12;0;0;101324;104;34;0;0;0;0;0;0;0;0;626;632;210;0;0;2352;416;340;34;0;0;0;0;864070;106.8;76;14578;11396;7546;4520;22144;53350;0;0;0;0;0;0
"neg";41132;NA;80;78;0;0;0;0;0;9032;330150;1664646;523162;6126;226;0;1162214;0;0;0;8364;13664;2307530;2034982;572342;215084;0;0;0;0;142;62;0;0;0;0;0;358734;1019014;453738;701856;0;1884;368;676;2792;629890;1873144;24584;4;0;0;553848;883554;266898;176538;132840;128616;208974;182008;66;0;2888998;142;664;358;2;1162214;33710;415950;154540;163460;338340;NA;NA;NA;NA;NA;NA;63220;41132.05;2888998;2888998;2879166;15672;6714;42150;461420;2533342;1209600;89442;0;86;0;2378331.84;0;152796.48;0;0;0;0;77426;962056;1162448;292752;33016;5074;570;0;80;94;2888998;NA;4132;550;44206;82640;142814;1886530;348058;24288;124;0;122;414;2190494;83678;0;84780;0;26;2389982;1724;466;0;0;0;0;0;0;0;0;18328;54540;8624;0;0;87370;14432;544340;87492;0;0;0;0;1942040;1193.74;1494;170460;433156;419868;247596;541030;289714;190578;107812;129962;3166;0;0
"neg";1214;0;22;NA;0;0;0;0;0;0;11044;35108;33174;254;0;0;35814;0;0;0;994;1292;77062;65414;68484;5050;0;0;0;0;24;100;0;0;0;0;0;0;0;48534;31046;0;2074;730;1706;2750;12622;59698;0;0;0;0;30834;28588;13590;2922;1406;552;700;358;140;490;146644;66;44;18;0;35814;1090;55766;11454;NA;NA;NA;NA;NA;NA;NA;NA;67200;1214.05;146644;146644;143334;360;1572;13796;145620;79726;1209600;0;NA;NA;NA;60806.4;6738.24;10491.84;50;130;0;0;2624;11858;22568;32610;7374;2520;26;0;NA;0;146644;0;1314;76;2618;1576;2370;15676;53154;2758;38;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;154;56;560;32498;0;0;0;0;0;0;1022;46;14;0;0;1796;234;75220;8856;0;0;0;0;214080;231.06;166;18546;11296;3388;822;1878;2304;18808;22478;60;0;0;0
"neg";34360;0;312;272;390;382;0;0;0;0;4810;756618;871928;308456;36802;4596;921262;0;118;0;0;0;1877634;1721216;430132;115892;0;0;2362;0;88;1328;0;0;0;0;0;4264;17192;330146;1631608;0;24120;23072;30566;42936;148354;1693132;21030;0;0;0;636802;680518;274652;118600;67242;44458;35250;28316;17334;80038;2308160;954;2924;7004;0;921262;20026;316230;112984;246420;NA;NA;NA;NA;NA;NA;NA;179560;34359.27;2308160;2308160;2289204;10338;766;107422;1094040;1984344;1209600;39304;0;36;0;1710733.44;0;270291.84;258;762;0;0;0;107766;946912;662778;227602;35908;2072;172;0;312;2308160;0;4302;476;112670;95242;134832;1505786;123058;6792;52;0;202;2836;1726352;1241148;0;50;0;0;1727250;1596;166;0;0;0;0;0;0;0;0;9554;1586;356;2598328;413952;31132;5892;1600;1114;2094970;6374;0;0;0;937.36;902;280430;205120;133154;67892;202622;160288;637374;295134;1196;0;0;0
"neg";68790;NA;0;NA;0;0;0;0;0;0;2364;428838;3509352;1034892;19684;0;2461418;89542;0;0;0;0;3775758;2726920;1729804;868262;0;0;0;0;0;0;0;0;0;0;0;168488;2754090;1426006;646546;0;42970;48436;66938;90662;3630686;1115418;18;0;2;0;2290070;605478;391764;318872;279452;313186;543616;252680;12;0;5506988;72;56;274;1104;2461418;117468;731564;996826;461480;418320;286460;350820;1310700;1310700;1310700;1310700;201200;68790.79;5506988;5506988;5373554;31313;706382;52582;653060;4995130;1209600;0;NA;NA;NA;4037447.04;0;953703.36;NA;NA;0;0;0;41406;2117316;2529610;267672;28148;10746;232;NA;0;5506988;NA;4098;864;413520;344232;392676;3608458;227024;4258;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;4086;178;0;0;0;2;0;0;0;0;82300;75900;14898;0;0;166612;30304;5331600;1022792;0;0;0;0;8790810;NA;NA;991536;812204;635610;376426;819826;637670;413370;179684;127992;812;0;0
"neg";16;NA;10;6;0;0;0;0;0;0;1442;4152;1764;0;0;0;2678;0;88;0;0;0;11192;9250;5724;310;0;0;0;0;22;22;0;0;0;0;0;0;0;4694;2664;0;904;12;22;24;144;6252;0;0;0;0;5844;582;120;218;32;96;90;332;24;20;16944;0;2;0;0;2678;192;3998;1716;NA;NA;NA;NA;NA;NA;NA;NA;5560;15.71;16944;16944;17670;21;80;1590;16760;7358;1209600;320;2;4;0;2860.8;4.8;3615.36;NA;NA;0;0;312;4722;1452;586;286;0;0;0;0;4;16944;NA;900;10;28;24;1898;998;3114;384;2;0;10;34;2558;126;0;0;0;0;3496;48;70;0;0;0;4;0;0;0;0;162;0;0;760;220;82;28;740;74;9270;12;0;0;0;NA;NA;4704;2322;94;26;66;32;30;84;0;0;0;0
"neg";308;0;34;32;0;0;0;0;0;0;12540;26664;20616;0;0;0;23774;0;0;0;1074;2100;89566;83760;18078;2294;0;0;0;0;12;224;0;0;0;0;0;0;0;11386;48434;0;256;50;48;146;1246;57354;720;0;0;0;45608;7810;3002;1354;1410;458;178;0;0;0;108788;6;0;14;0;23774;604;12218;5692;NA;NA;NA;NA;NA;NA;NA;NA;17520;308.99;108788;108788;108524;108;0;10550;108140;59964;1209600;1320;2;2;0;22191.36;24620.16;11970.24;0;30;0;0;2450;17600;24080;13492;1974;224;0;0;0;10;108788;0;1320;28;54;9272;9442;19482;17874;2348;0;0;36;514;23014;1926;0;2;0;0;23034;128;122;0;0;80;26564;0;0;0;0;534;0;0;0;0;0;0;0;0;0;0;0;0;0;182.18;116;38412;7568;2960;986;2194;3034;2306;2338;22;0;0;0
"neg";1112;0;66;NA;0;0;0;0;0;414;13762;73658;18520;2856;0;0;43528;0;0;0;3722;6618;110704;101932;18114;4748;0;0;0;0;44;98;0;0;0;0;0;0;0;3726;105484;0;848;286;282;860;2100;78054;24020;2760;0;0;67376;15368;12534;7008;3006;2118;1512;288;0;0;132702;52;42;156;0;43528;968;7196;10810;NA;NA;NA;NA;NA;NA;NA;NA;17160;1111.35;132702;132702;130730;323;0;12760;131440;109500;1209600;1958;NA;NA;NA;58524.48;28087.68;21428.16;0;102;0;222;9904;11598;33696;38206;12520;2190;852;22;NA;44;132702;0;1752;122;86;9342;8214;38564;49032;2096;2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;274;188;0;28096;0;0;0;0;0;0;1020;0;0;0;0;0;0;0;0;0;0;0;0;111390;349.86;234;51994;9744;3616;2628;5372;8258;3504;24076;18;0;0;0
"neg";88;0;8;8;0;0;0;0;0;0;3994;15990;1266;0;0;0;8880;0;0;0;216;498;25454;20406;8230;1144;0;0;0;0;34;40;0;0;0;0;0;0;0;1402;19848;0;254;10;16;1036;80;19822;32;0;0;0;16862;1174;1506;524;810;250;124;0;0;0;33986;10;12;36;0;8880;440;3790;4402;NA;NA;NA;NA;NA;NA;NA;NA;7700;88.04;33986;33986;38942;52;0;3114;33300;21390;1209600;830;2;14;0;9125.76;0;11090.88;0;30;0;0;1724;12180;4780;1860;616;82;8;0;4;8;33986;0;1354;54;28;702;142;4490;13790;690;0;0;2;88;11204;2194;0;2;0;0;11206;148;110;0;0;0;0;0;0;0;0;440;0;0;0;0;0;0;0;0;0;0;0;0;0;205.66;132;13106;4794;756;100;194;498;332;1470;0;0;0;0
"neg";1574;0;16;12;0;0;0;0;0;13824;63420;52950;6140;0;0;0;56632;0;0;0;3694;4868;132814;118154;38614;5938;0;0;0;0;12;24;0;0;0;0;0;0;0;11004;125330;0;1864;102;70;86;242;130840;3130;0;0;0;76128;40264;11004;3920;2624;1530;650;212;2;0;175262;24;46;136;0;56632;1378;18034;19874;NA;NA;NA;NA;NA;NA;NA;NA;37460;1574.82;175262;175262;169006;434;0;16668;173880;136528;1209600;1942;0;16;0;77925.12;0;57074.88;8;48;0;0;7802;38138;49526;40114;684;50;20;0;14;34;175262;0;1822;86;11492;10790;11766;32634;66230;1504;10;0;32;82;77094;46214;0;2;0;0;79302;166;100;0;0;0;0;0;0;0;0;1316;284;52;0;0;1660;220;1240;124;0;0;0;0;574830;292.34;226;58910;12478;4252;1726;5324;4934;4054;44412;244;0;0;0
"neg";12;2;22;14;0;0;0;0;0;0;2;1618;4674;0;0;0;2054;0;0;0;0;0;6846;5664;9438;526;0;0;0;0;2;8;0;0;0;0;0;0;0;0;6294;0;50;2;10;2112;1158;2732;230;0;0;0;3028;548;212;562;214;1518;90;98;18;6;16296;0;0;4;0;2054;82;8562;874;NA;NA;NA;NA;NA;NA;NA;NA;9380;11.31;16296;16296;21988;37;56;1604;16220;6326;1209600;258;4;0;0;1522.56;0;2345.28;0;18;0;0;0;834;4250;1204;6;0;0;0;2;6;16296;0;3300;8;12;24;80;1964;680;226;0;0;24;8;978;60;1652;40;0;0;1652;34;46;0;0;0;0;0;0;0;0;60;0;0;972;216;34;16;0;0;1878;12;0;0;0;180.9;32;4872;1074;232;46;64;6;0;0;0;0;0;0
"neg";6600;NA;2130706448;184;0;0;0;0;0;0;132;17858;317342;89630;8104;0;207550;0;0;0;0;0;373638;307004;94592;55326;0;0;0;0;442;124;0;0;0;0;0;14066;245328;173672;0;0;862;496;732;1386;21396;408078;116;0;0;0;115184;114638;36430;25458;17676;14850;26008;82822;0;0;468354;62;72;18;4;207550;7118;48254;46058;NA;NA;NA;NA;NA;NA;NA;NA;93580;6600.88;468354;468354;468622;3463;804;46044;467240;433066;1209600;15586;2;12;0;383729.28;0;49032;8;176;0;0;0;1016;130128;223232;74194;4158;320;18;348;354;468354;NA;708;94;11828;26972;13054;242612;132818;4804;168;8;322;424;382446;3962;0;5078;0;72;387096;400;48;0;0;0;0;0;0;0;0;4916;4842;1950;0;0;8582;1742;997300;110424;0;0;0;0;0;253.48;230;52434;81446;68846;31766;60414;49612;38202;31226;16748;2372;0;0
"neg";32168;NA;662;548;0;0;0;0;0;0;2048;10668;1459506;571104;25972;2666;1064158;0;0;0;0;0;1772418;1489472;495576;225356;0;0;0;0;2236;316;0;0;0;0;0;0;680830;1389946;1184;0;3366;1532;4858;109866;1384448;567872;18;0;0;0;663656;640440;262850;160894;104014;71070;56960;111372;704;0;2268562;14;40;38;2;1064158;34778;265022;224548;258900;NA;NA;NA;NA;NA;NA;NA;229100;32167.34;2268562;2268562;2252918;11976;3496;101152;1052280;2071980;1209600;52882;0;34;0;1932018.24;0;136797.12;0;0;0;0;0;1344;796780;1037414;220866;12208;3060;288;110;114;2268562;NA;4998;500;18146;91402;85250;1418432;442668;10460;104;0;898;894;1869326;31408;174;338;0;0;1943178;1510;108;0;0;0;0;0;0;0;0;20734;11526;2312;0;0;51446;10420;194420;38306;0;0;0;0;2167350;931.42;1188;151242;429794;311692;182892;439006;273328;149388;66116;68124;380;0;0
"neg";41706;NA;0;NA;0;0;0;0;0;1502;515654;1877956;1059250;154470;11120;0;1647174;0;178;0;14116;25118;3168540;2677890;652756;418496;0;0;0;0;0;0;0;0;0;0;0;204428;2788228;507936;119360;0;2696;572;858;167044;2286532;1161884;362;4;0;0;1613408;662766;229992;167270;133390;130068;497068;185990;0;0;3836356;0;224;200;0;1647174;50930;307642;341258;202680;173720;235280;NA;NA;NA;NA;NA;32380;41705.6;3836356;3836356;3839020;17233;1228820;14614;198240;3619952;1209600;0;NA;NA;NA;2739414.72;0;876137.28;0;0;0;0;62468;769586;1390486;1126980;240574;25788;3768;302;NA;0;3836356;NA;5986;990;9568;579204;236730;1976314;795942;15218;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;3914;920;0;0;0;0;0;0;0;0;27838;0;0;0;0;0;0;0;0;0;0;0;0;2328910;1835.76;1992;919066;888836;458688;199268;334614;281942;244342;175838;115088;2270;0;0
"neg";17886;NA;2130706432;6286;0;0;0;0;0;0;1912;219032;3540948;3965998;381210;2026;3565002;0;0;0;0;0;8015496;7389928;844072;474684;0;0;30502;0;3182;784;0;0;0;0;0;1706;478612;7627322;3482;0;13622;4248;5346;6064;172328;7909490;24;0;0;0;4627892;1918498;417428;374026;329624;289358;153294;1002;0;0;8860772;250;1058;4252;0;3565002;67884;439506;398892;117200;83800;129260;115060;151080;96820;106080;NA;31520;17885.9;8860772;8860772;8890302;22159;296;33648;377800;8111142;1209600;195096;416;432;0;4028754.24;1578112.32;2480914.56;0;1732;0;0;0;19368;526580;2939836;3782032;811970;30684;652;582;882;8860772;NA;14230;4386;90760;2323830;479334;2978206;2206398;13978;0;0;9990;2160;288074;50498;0;235294;0;22;4209732;13838;1152;0;0;0;0;0;0;3197220;2544130;46058;942;660;0;0;59142;11516;77247920;8400476;1120550;56310;0;0;16885630;8106.3;8676;4166268;3810936;76658;6946;11484;8556;7368;6026;16882;0;0;0
"neg";86166;NA;1750;1576;0;0;0;0;0;0;156920;1543818;2798292;1093954;100164;14776;2441884;6756;0;0;2556;4148;4985258;4182914;980348;694208;0;0;0;0;5424;1160;0;0;0;0;0;484;1797598;3909842;0;0;4454;1494;2402;697966;3892330;1108644;634;0;0;0;1494818;1086886;451830;429988;446192;442358;599244;750084;6524;0;5969508;128;356;740;86;2441884;76414;541984;435512;188880;198580;235800;184080;NA;NA;NA;NA;159200;86165.91;5969508;5969508;5974704;47852;7318;102122;1115860;5707924;1209600;193204;0;136;0;4972454.4;0;703111.68;0;0;0;0;13824;531108;1628362;2397042;1066532;62098;8490;468;846;856;5969508;NA;10040;1320;88704;259134;246124;4095044;977634;29614;310;0;2494;3938;3389250;292194;0;33984;0;66;5046298;4166;558;0;0;0;0;0;0;0;0;46938;68710;13268;0;0;177176;28960;3991100;652786;0;0;0;0;5205850;2382.94;2968;750154;1058646;872458;380880;652314;657492;689214;509082;135534;2150;0;0
"neg";896;NA;0;NA;0;0;0;0;0;0;60;4488;46738;6058;0;0;26834;0;192;NA;0;0;69300;63898;12486;3654;0;0;0;0;0;0;0;0;0;0;0;0;19914;30166;7264;0;80;32;120;736;25776;30600;0;0;0;0;29542;21784;4344;1376;158;100;34;6;0;0;81794;0;2;124;2;26834;842;6810;5604;0;0;0;0;0;0;0;0;12320;895.64;81794;81794;NA;194;1216;NA;81600;NA;1209600;0;NA;NA;NA;50715.84;0;6556.8;NA;NA;0;0;0;1264;31808;23670;602;0;0;0;NA;6;81794;NA;58;8;4012;3842;4874;39846;4296;394;14;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;68;34;NA;NA;NA;NA;NA;NA;NA;NA;396;190;86;0;0;1608;474;112780;11974;0;0;0;0;NA;NA;NA;7230;9008;4958;1344;4744;30000;38;22;0;0;0;0
"neg";362;NA;24;24;0;0;0;0;0;0;52;16448;7732;98;0;0;10196;0;0;0;0;0;26306;23750;4760;1420;0;0;0;0;26;10;0;0;0;0;0;0;24192;138;0;0;52;8;20;12;354;23676;208;0;0;0;11932;8690;3142;398;78;52;30;8;0;0;31094;0;66;2;2;10196;264;2864;1884;NA;NA;NA;NA;NA;NA;NA;NA;4600;361.94;31094;31094;33458;82;0;3052;30960;24330;1209600;876;2;0;0;21033.6;0;3246.72;0;0;0;0;0;13638;9476;1054;142;20;0;0;0;6;31094;NA;74;14;12;912;482;1812;19170;1796;58;0;46;14;21410;13576;0;6;0;32;21570;40;32;0;0;0;0;0;0;0;0;180;52;14;0;0;364;118;680;70;0;0;0;0;0;35.46;36;3818;4368;1268;384;1014;13476;2;0;0;0;0;0
"neg";22330;NA;254;214;0;0;0;0;0;0;202438;1221794;88902;2542;0;0;632038;0;0;0;68;524;1346590;1134290;506504;167090;0;0;0;0;68;68;0;0;0;0;0;0;0;88726;1426950;0;1954;1190;1748;2566;243096;1265082;40;0;0;0;234482;574666;196258;144542;103652;70022;54030;122690;15334;0;1853568;892;1148;372;2;632038;18962;360602;144638;326680;NA;NA;NA;NA;NA;NA;NA;175560;22330.27;1853568;1853568;1833174;9655;12;60622;639640;1515676;1209600;57128;2;48;0;1336825.92;0;176321.28;0;316;0;0;2454;994678;446944;57840;9678;3770;312;0;80;90;1853568;NA;4194;478;14774;92126;50200;554810;764872;33930;292;0;220;216;1333680;324556;0;294;0;0;1356486;4344;1296;0;0;0;0;0;0;0;0;11080;17600;3122;4396594;483154;59788;7228;3738780;375612;1805044;18368;0;0;0;1041.4;1080;185696;288488;264972;106292;204190;244052;206896;13836;1254;0;0;0
